,AAPL,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DHR,DIS,DUK,EMR,EXC,F,FDX,GD,GE,GILD,GOOG,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2011-01-04 00:00:00-05:00,0.035014024767726984,1.5408049879992066e-09,0.009691599194139072,2.3859662936334136e-09,0.040252906682580795,2.8251737757703513e-09,1.3367539963554815e-09,0.010167264995930328,0.023217616946408157,0.030785616860112133,1.124046002871252e-09,0.010747029103416012,2.086964300108285e-09,0.002206299952427486,0.040789475050332945,2.2067832943186153e-09,0.0018648557847072292,0.01239936065936504,0.02716363266767009,0.040302978800350386,1.145489223713784e-09,0.021966365984550706,0.0029704495842339763,0.021993450080104494,0.015166069964186592,0.040620367027329386,2.260598912819095e-09,0.0002142020448409476,0.011391649653040107,0.015123916012857076,0.009958049256514013,0.005068923480210221,0.022194731241091708,1.6462458721295672e-09,0.04081216612499673,0.0031950544710826322,1.2176078857745081e-09,0.011352907381835258,1.9232365784638484e-09,1.7539389107806628e-09,1.753938864071509e-09,1.3656134701748552e-09,0.016513322221098806,0.023731445939931928,0.006090666429603366,1.3272419934920518e-09,1.0053701240767602e-09,1.3152459257623436e-09,0.01062345697486269,0.010723901280759441,8.72040506629607e-10,1.5112677129327943e-09,0.00233973635918511,2.253890772773176e-09,0.016963081701000728,0.0121653299319558,1.887640864471139e-09,0.016277013635760198,9.261092096208702e-05,0.021732037888329097,9.941170474707817e-10,1.9741947904034237e-09,1.680168189203183e-09,1.0484409522016153e-09,0.04202830554949138,0.021427843394947764,2.828423990652388e-09,0.017650157003825,0.004430683075962622,1.301528128584622e-09,0.0033652409565205444,0.015274322397618174,0.002033915362231986,0.004815286530727285,0.02938334103934515,1.9294883471613502e-09,0.013806852368013364,0.01871460128281477,0.006145993881491487,0.017210596218516946,0.009938136260714893,0.040248984591026854,0.0169288238795911,0.010980601134667603,0.029255077297103325,0.01792418324350225,0.00901789292156358,2.249527238539685e-09,0.015751093754874813,0.00626263682516696,8.403994020571144e-10,0.003521812432810539
2011-02-03 00:00:00-05:00,0.03558478748276746,2.3554476646759336e-06,0.013639424230048632,1.7167108704519125e-06,0.04374078474164078,1.5210712159123816e-06,2.1896980039067403e-06,0.008745811785036726,0.021531846665034687,0.03111938105581782,0.003937258293103903,0.005277528609670608,2.57400002369895e-06,0.0024738361545277384,0.044091057072689545,2.4845488498674195e-06,0.0011220077295776643,0.0016559352632863347,0.020334004112324545,0.041789504132945986,1.927631689251474e-06,0.023416123416984277,0.016208697735078593,0.024639242303060197,0.010555309208883801,0.0441514382158594,2.307212542102623e-06,1.1863044202586376e-06,0.017741504218584947,0.014157503607543968,0.015391857204405963,0.005005153453482626,0.014520782171598069,1.8861885168027836e-06,0.013568788875015319,0.0008158939870034723,0.0014148851009942484,0.011676481751825037,2.4387260480284117e-06,0.0029064677410868362,0.0029064570958187244,1.3461216931167746e-06,0.015267561577748452,0.024411112397147276,0.01586199502837764,0.0021339290799355657,1.7782541842810665e-06,0.002485178415063691,0.007571582698834736,0.011894685204055497,1.2333189077553994e-06,0.0013104116472468653,0.0017075852862712586,2.055670501850869e-06,0.006410596125948365,0.0030219517636884295,2.426357662088686e-06,0.015270271060279766,0.00143014111584569,0.013566596159298417,2.394445026654962e-06,1.35032117844433e-06,1.7956776937558247e-06,0.0056797719729084935,0.04497152646533513,0.015506173944425796,0.02393695977636042,0.02001883106567059,0.0011486662123566503,1.2798153929819684e-06,1.419313872828006e-06,0.013681266822715336,0.019352349590343886,0.00964770278335213,0.02180223815126266,1.6088767958614282e-06,0.010234119295415428,0.02157393524327311,0.0070434233786207875,1.2028222309085277e-06,0.00490385905892571,0.04496666559683713,0.026602063422689576,0.012844229358888019,0.025336605558065557,0.013386167039928096,0.0021700167119817794,2.4633261885221267e-06,0.02087606273588441,0.004396686787123068,1.2644027379207597e-06,0.013411113786292271
2011-03-07 00:00:00-05:00,0.03657733647428558,5.2367125877513724e-08,0.016979418187366174,4.554331572408873e-08,0.0328789136432459,3.9608484023600265e-08,5.439067613493307e-08,0.011110712956053374,0.017197646534462627,0.038570218164402426,0.0010501308153517744,3.867831573036131e-08,5.889872118805883e-08,4.4204290613250825e-08,0.03956553776235509,5.263003686499067e-08,0.0029628007956760305,4.3630162159392304e-08,0.014829293894945412,0.040062187243118594,5.036755251457483e-08,0.02834549628074107,0.014160878216477482,0.03685113083990122,0.011412215410434438,0.0396501607679828,5.6612216014002024e-08,5.0525823561659036e-08,0.025688317247698014,0.017350552622698266,0.017687115321878808,0.007181963146947937,0.013233029761117248,5.0348852876200615e-08,0.0008067169119404308,4.4356775830712e-08,3.995086775692903e-08,0.014167592411146464,5.659337305322397e-08,3.864809759202155e-08,3.864808928315429e-08,4.8694616932386436e-08,0.009740227634855245,0.020930516918073346,0.016526964103705775,3.893294559732539e-08,4.569380432287717e-08,4.0642513863704874e-08,0.012670239896218509,0.014582488406471195,4.022531764349269e-08,4.3296638561959004e-08,0.0021473589754453246,4.135461667491276e-08,0.01260626838984565,0.004254602485377856,5.648794211893835e-08,0.0069926400573161055,0.005501572135296973,0.017730555428487022,5.379233831442005e-08,5.006249953577602e-08,5.350924413866829e-08,0.009931475330514012,0.040473813646794206,0.0183876923479344,0.008198738235570359,0.017839499227931484,4.3173240615051715e-08,0.007891319989714913,4.4149341029225165e-08,0.016899394555822914,0.03064412138155894,0.0083963709614676,0.024489026429277957,4.625594039794269e-08,0.013390691984762074,0.020678070530613674,0.01132259165987022,4.6996170157559187e-08,0.005616727033739417,0.04040893612166174,0.02717788477932327,0.019295612961294686,0.02227460024833805,0.01276378228873083,3.919235520578344e-08,5.660114541138767e-08,0.023794482801114545,0.0004658037537230261,4.627506111278074e-08,0.017654872274728728
2011-04-05 00:00:00-04:00,0.028587703689653805,1.9847680376247691e-07,0.024517617357631947,1.9005017285658234e-07,0.006953221425616582,1.7163848317526639e-07,1.8244787647228955e-07,0.014535851676955905,0.022665499001877833,0.03181816083842437,0.0011547661444883093,2.1254554126963772e-07,1.8928947895752274e-07,2.0001893781365145e-07,0.038711944228592685,2.120098719701944e-07,0.0034841143153140166,2.0812425120856035e-07,2.147980876497385e-07,0.039204280350948084,1.9834326862773936e-07,0.02523854093126405,0.012428232462629482,0.03662327340777467,0.015379140235427014,0.03876781570056553,1.7756354897788875e-07,1.9824483003828997e-07,0.02989736273595137,0.020114933727679304,0.01392104569989432,0.012371096477886628,0.01120228146058804,1.958256777135175e-07,0.013268254466881152,2.0747627355691252e-07,1.957597016581778e-07,0.007104004132484794,1.9172320504194606e-07,1.9856621649579387e-07,1.9856619037709344e-07,1.9358733559485644e-07,0.011955785907968317,0.02221519715482473,0.020786064355892166,1.8245936777001453e-07,1.9314283682543079e-07,2.1291438856925233e-07,0.02054774324597535,0.01649586632629997,2.0362323064018044e-07,2.0837690673376862e-07,0.0033056352126679136,2.1339709510089612e-07,0.011218003257118796,0.00530239214823888,1.797639344246496e-07,2.173118126754403e-07,0.008390033831382418,0.02281418230164271,1.9080123603645323e-07,1.9503974469049382e-07,1.839610154332476e-07,0.013146775839894095,0.03977206619907055,0.001836510757546665,1.9210630336928286e-07,0.02258827500177161,2.0318320784925377e-07,0.01838420013960052,2.0470818674203797e-07,0.02057575238373342,0.01882375299677609,0.010416734882869169,0.03369822929021236,1.9776972876241665e-07,0.013611635087363422,0.016341555706727653,0.019373950542997648,1.9136947891142769e-07,0.0032978571810046275,0.039507463561828576,0.026054810488510813,0.026673968932087646,0.0240762648646131,0.012614183481946848,2.0653468303861433e-07,1.884560565288424e-07,0.028570776840891057,2.0927870342618189e-07,1.9597222536048777e-07,0.019647285412096697
2011-05-05 00:00:00-04:00,0.02173847159784564,0.0020628366219843956,0.02127134817664335,2.9750044188265486e-08,3.031726683776141e-08,2.953943148480623e-08,2.8341663869405296e-08,0.014887286599505412,0.031322043810019774,0.04005332342497333,0.003624783351725341,0.0031475529006306734,4.1654324765073623e-08,3.680321887500736e-08,0.03944379054871659,0.004219859925995879,0.011180989412944984,2.4932100682896266e-08,2.402316141847216e-08,0.03991780663318285,2.3872343213651217e-08,0.02004788027282688,0.009506040057985206,0.02048103370794532,0.020923406786026385,0.03183404769694727,4.079429291437003e-08,2.8914889674076306e-08,0.021046000031027436,0.01950454303914609,0.010848343431955069,0.009908696870297126,0.006627202936484826,2.9452162420635685e-08,0.010368659019630735,2.670251920212922e-08,2.9845023221187074e-08,0.0050237145995944334,2.7869840914386393e-08,2.5542732657246702e-08,2.5542726079703512e-08,2.698224296624036e-08,0.00024777537997846085,0.020020858294936064,0.022157397577899814,0.0007097841402695804,2.544205491096014e-08,2.438262737541972e-08,0.018008749097715597,0.016640404194627173,0.0066758470553921045,3.3104449778476507e-08,3.1910547684447314e-08,0.008733124923755149,0.0069727507692843105,0.009339217063957154,2.93423586642873e-08,2.5847126375730084e-08,0.004751112267946362,0.02177566447962079,2.3580932994554266e-08,4.1038399907681107e-08,4.053924616552255e-08,0.008354233095826938,0.04060200677760167,0.002758252210744248,0.014492799081914512,0.025675470016516055,0.002911122902657942,0.013203830876735486,0.0030675784114078653,0.030943082551968613,0.031776408280275684,0.01272685762340493,0.024607115415317876,3.3952577533139895e-08,0.01251271065683041,0.01983977509700777,0.020846576076986218,3.9895257528312846e-08,0.0012755305900616052,0.04018135856900273,0.021889043570446763,0.0413767021740164,0.02207218212144947,0.004311701077206381,3.304893361316908e-08,3.719114748245937e-08,0.03090567453176337,4.1708781207392556e-08,2.6210195588057117e-08,0.01864662333553098
2011-06-06 00:00:00-04:00,0.015237561175127238,2.5021144673933005e-08,0.030199328046010495,3.3246148543888425e-08,4.297883471944967e-08,4.0118244717087704e-08,3.042840310133906e-08,0.006647407585466123,0.02827955445220785,0.03548708876834309,0.011785588036369352,0.007301110345635212,4.3362180755654437e-08,3.377070504456331e-08,0.035660138745813544,0.006828854163481653,0.013681760391717042,3.008857997236237e-08,3.3681468289156626e-08,0.03590388103200209,2.6631211679255487e-08,0.01852054784315126,0.01269389714013046,0.027058338716432515,0.02056061723957419,0.03372240392989548,4.2588611738131467e-08,2.5595782523488526e-08,0.02468680059369509,0.014480664729267258,0.0015007489919816417,0.008535041671704175,2.3557383358269556e-08,0.0006206367831523365,0.0038914736015759014,2.5879547851006606e-08,2.8162260500365385e-08,0.005747425696427617,0.0018866371072926882,3.3321105569737536e-08,3.3321095916132504e-08,4.15919130898803e-08,2.867761895834981e-08,0.021335853355349304,0.015565237471996264,3.136469426268101e-08,0.0026981513232901874,2.8146634453709095e-08,0.01431013668329871,0.01914431366773214,0.005149164382353868,3.537137041793423e-08,3.6747913864873884e-08,0.02046695400915425,0.00825904415066031,0.00807954092971601,3.242364781226554e-08,2.9486051703692817e-08,0.005254333383295218,0.026005065405538274,2.619910924244693e-08,4.282186205196921e-08,4.2597452511218906e-08,0.003285651901490781,0.03711344855252607,2.41084732416771e-08,0.026928010407441225,0.02472577167643245,0.0005821233033527785,0.025461050244070072,2.737742135967775e-08,0.03779991450791034,0.036407288207486205,0.012247209987375279,0.016861208990320228,3.42971968457664e-08,0.01195809792423553,0.023610966469737028,0.01859149601388973,4.20349173508314e-08,0.009102023418450728,0.03617507026468397,0.020089243285157012,0.036049181888472503,0.025431282536273806,0.003989741858922685,3.056576328226203e-08,2.8481059261605002e-08,0.026555985130702345,4.111983435228015e-08,2.8970998461701266e-08,0.01984874746850163
2011-07-06 00:00:00-04:00,0.013216185180156978,4.66079963803251e-08,0.0277502329599044,4.5294143837475297e-08,6.460535172957905e-08,7.02051016552736e-08,5.3620665970668076e-08,4.5959943892274156e-08,0.03852837443841397,0.03873261891499318,0.009678675258463752,0.001026255269052426,7.09947773572868e-08,6.528775385703353e-08,0.03831564778951482,0.010616960807591948,0.0002826356330585728,7.007105796143858e-08,5.569836679968585e-08,0.03798923460006467,5.1145323989969386e-08,0.018080880421732164,0.008916375468095015,0.025276585123905907,0.021280038561025463,0.032317099560273704,7.031832835272144e-08,0.00894004919284563,0.025861579328063555,0.020043673337441253,0.0040181835962542845,0.002631437182329173,0.009079062586893068,4.727944745874533e-08,0.011060920422610757,0.00940849143578181,0.0066241297653085295,0.012789197005818612,4.5513731378504934e-08,4.2032256923218516e-08,4.2032287085629496e-08,6.786350764424698e-08,0.011474019247360214,0.02331125361003835,0.016278985163664664,4.6189659803512744e-08,4.607611978742152e-08,5.285895296291844e-08,0.013350899087230087,0.01491920142772089,4.937963975063931e-08,5.350057288066611e-08,4.531825476204899e-08,0.024007116778824958,0.009366861783031723,0.007511118581461908,6.136777133700708e-08,4.769868541465858e-08,0.0031365726991675084,0.012226925559630477,6.19181318199116e-08,7.048614761802837e-08,5.542546779096559e-08,0.0004548129218879221,0.03958597592419934,0.011980322645928588,0.021897657452509982,0.018437626747486596,4.8722026369467486e-08,0.020611814584812416,5.50735835692895e-08,0.019795551256916358,0.03626352814626906,0.013931660254825572,0.03404432704165285,4.8060597357849566e-08,0.005020392537284741,0.024440811647135963,0.013877527332352074,6.9144788486675e-08,0.007791248190640647,0.038821198896361674,0.01568324017109669,0.038789038370464185,0.024622796795220937,0.007926017246280025,4.8819262070149223e-08,0.0008531094828310441,0.020413735745179556,5.36408923495257e-08,5.359853775115281e-08,0.016708206591807117
2011-08-04 00:00:00-04:00,0.03462621555600651,2.6735896733842702e-08,0.03576948988120178,1.9257489759999778e-08,1.8540263903963428e-08,1.804555318889007e-08,2.3179603360306093e-08,0.007876312931272767,0.039745650712592236,0.03288899957269577,0.006045093652382414,2.3157534651591022e-08,1.884147276610168e-08,2.3539982804298185e-08,0.039776367215267235,0.004129707903813809,0.00811787249948284,2.0596378756569093e-08,1.9675529110908303e-08,0.025941033970068368,0.005718481425849595,0.012675435915773872,0.004296825854199959,0.018747164995902715,0.025709830095665385,0.02644702029192941,1.822767043093299e-08,0.012990650396945934,0.024261079526949073,0.011409686110368609,0.002464855912427044,0.0066795462158219755,2.2248111867018025e-08,0.0027547466150744868,1.70951692921784e-08,2.3089834043954955e-08,0.0006499033078219307,0.0027883561043698444,0.006506424254865262,0.011199343701314013,0.011199328112033863,1.935724103654735e-08,0.01115543632390923,0.012398867582518775,0.027581782591956053,0.002831139407352652,0.004531013049360851,2.4069760674174046e-08,0.017083255548406166,0.01071399766699636,0.0018435536429240774,2.5880278778224788e-08,2.3480325544435688e-08,0.04031321653053641,0.017427224367314257,0.013254957538698198,2.1552065126785782e-08,2.2280710282849543e-08,2.4117189771935457e-08,0.017976314870583775,2.366833973766942e-08,1.8828365891180383e-08,0.001273321787370408,2.726672205192485e-08,0.04054578396003872,0.012065046824665745,0.039169910809952774,0.015550351102886325,2.512173880330467e-08,0.007875752501451522,0.00038663365868133246,0.028518788796131327,0.029329585866142687,0.0051287901023760315,0.04006398319571253,2.269192514923325e-08,0.010314118798802454,0.017436696112138512,0.012821457511704439,2.4154199755067026e-08,0.016174784504529874,0.00831152833584514,0.010746218701774198,0.031828169349056294,0.020406236326022096,2.5008595752768866e-08,0.0005199927066034504,0.013729310887303477,0.020697500615112538,2.4130042953123194e-08,2.5945400290504187e-08,0.0185791859031683
2011-09-02 00:00:00-04:00,0.040020459451518296,5.447890693014102e-10,0.03211348246209253,1.7072752874773115e-09,1.7260662674407863e-09,0.003326401975621717,5.420341510081842e-10,0.005910930554494236,0.04089561580515761,0.03834020003848605,0.015115616697887647,7.101728395114519e-10,1.973107017831249e-09,1.629575455008751e-09,0.041100851970533016,0.002731328096198601,0.011690459437174252,1.4436339868471906e-09,1.945839667709273e-09,0.022165745993728277,0.017918331906550036,0.014121000278095564,0.006557554221012108,0.021522737685844222,0.029244170312666313,1.0758023510934698e-09,1.6863448058222603e-09,0.02074618244369355,0.02339292002665036,0.008135310394369688,9.309440459985687e-10,0.009130404111101467,1.1832414434637904e-09,0.002351094734054532,1.4389130028795438e-09,1.125224438680852e-09,0.0019494963489192275,0.0020009255327037025,0.012583150340895258,0.007233457324123803,0.007233461278168485,1.6709451573762942e-09,0.00801982265729506,0.006002726177711968,0.030238558565926384,0.006232092440348078,0.009509945149437626,1.1134740322310668e-09,0.020113421656233085,0.008550723658361703,0.008232206940395703,0.0012644771792632186,1.2187363473645837e-09,0.04064895382713894,0.017943232450703867,0.013319824421661073,0.002954640790334284,1.808653479802714e-09,8.351139306005763e-10,0.020218635204284203,9.259629244880444e-10,1.8186848291017174e-09,0.004930659417567284,0.0012932250417096516,0.04166091955290698,0.012755423540131762,0.027006338953110574,0.016027795280956623,7.225875060929715e-10,0.013104539709734906,0.002865975793168421,0.028436510280534337,0.020859037415625267,0.002925492948693563,0.041096474898191154,1.4328498519247093e-09,0.011867979796765779,0.018830498045250454,0.0048711309880072095,8.371469344160208e-10,0.0153273535957957,0.007178837204413193,6.954817485305015e-05,0.034976344295380164,0.012778263688148418,7.901981066585836e-10,9.007023738098525e-10,0.015018481927354268,0.01937821115310495,9.572432191006847e-10,6.009388188503088e-10,0.015960372492838604
2011-10-04 00:00:00-04:00,0.04049769503937431,0.0036363673427733745,0.023773572345175513,1.960577744992956e-07,2.1913806282363874e-07,2.152511502848647e-07,0.0028054028955598284,0.00787415864979167,0.03932591246658807,0.03846735626862467,0.018175363782819587,2.0031160215417825e-07,2.2073594873258617e-07,2.1495094186003326e-07,0.03944686062305739,2.0228087838325678e-07,0.0296573798087889,2.0117418225119323e-07,2.207672831017829e-07,1.9878797237908184e-07,0.02644404758040405,0.022935718515567187,1.9500055424064038e-07,0.015574751852798038,0.034737883382615124,0.0016092194593225267,2.111928891468427e-07,0.011585813206757785,0.019658984701288434,0.004932245356852154,1.9897761828216498e-07,0.024998636625565777,2.0606277312075694e-07,0.006772415035993413,2.085574113501524e-07,2.0899952918797833e-07,1.9805852650884172e-07,1.9734350669639304e-07,0.012188135446102774,1.9396809226567117e-07,1.9396809252935324e-07,2.1769478685998634e-07,0.006769802702908417,0.0015721026983177922,0.0368815412962499,0.019244278497660038,0.010098655039043152,2.1126228430147292e-07,0.021232269003362822,0.009820343668218897,0.011684008890495114,0.012708110705074608,2.0124063347161038e-07,0.03842628055524017,0.02585532061574452,0.0179103429163208,0.0011666367481230997,2.1690262382861986e-07,2.0246931554099678e-07,0.025956170315236674,1.985646148670356e-07,2.2116387948903698e-07,0.009930950448923765,0.00694430566319522,2.0492232941763639e-07,0.009667044626557077,0.006807791328983443,0.00742161420380941,1.9536385467011447e-07,0.012091205758670733,0.015181291894517054,0.023576070842454087,0.014616473498083316,0.0036100738821099004,0.03911532410751201,2.0663729065268795e-07,0.026140336733346526,0.021660533569982047,0.010972113640226305,1.9667900510095685e-07,0.007115908346354305,2.1095607322176696e-07,0.002023034088491109,0.031205090329988944,0.005053590908942761,1.9442709589787284e-07,0.00989710887864088,0.021387674989274946,0.023281706499375443,1.9986342398983253e-07,0.004776536984534271,0.02309345435117225
