,AAPL,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DHR,DIS,DUK,EMR,EXC,F,FDX,GD,GE,GILD,GOOG,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2011-01-04 00:00:00-05:00,0.035787308058901124,8.077571823207274e-09,0.010245620282701845,9.916901242612481e-09,0.03901013067519029,9.348442599946762e-09,6.655951960187308e-09,0.01024057349418764,0.02257912382902125,0.031126928636736887,4.1227462362859204e-09,0.009463615568992542,9.164349489573556e-09,0.001143047701927826,0.040069561936746864,1.0574415852230324e-08,0.0030574652101357826,0.012711262305448784,0.02614941493353625,0.039864664319478715,5.386922416681111e-09,0.022293047813335475,0.0008189711838285709,0.021944376843410985,0.016669997413945276,0.03971611491300119,1.0215482345597688e-08,3.5337639641193357e-09,0.01124499532123754,0.014751242907888379,0.009447188022353498,0.006216927562797035,0.02190831302522758,8.381872170274318e-09,0.04014835115650495,0.0013689062622326928,4.687657312322777e-09,0.01030845615705884,1.0508517790364314e-08,6.162629890779211e-09,6.162627587712889e-09,5.3665452517765656e-09,0.01674906762597695,0.02324098038955299,0.006391707749928175,4.7330633260017364e-09,5.198651055979499e-09,5.760925040604759e-09,0.01195815888161561,0.010990896996665079,4.578652540496611e-09,7.058040804015275e-09,0.0011521167093897233,9.591470491379028e-09,0.01849903546194334,0.013515260827442992,9.550808925547304e-09,0.0144328622548163,3.5919260684648273e-09,0.02359421567296273,5.354007538571101e-09,8.419845926517926e-09,7.89589285826093e-09,4.712091330854288e-09,0.04262849070665516,0.02174860632288137,9.440679746769012e-09,0.01809937054471283,0.005543901445023012,6.367113581654447e-09,0.004595458814279436,0.016186453807078324,0.0020880648411365495,0.004175678384650331,0.029278067403935897,8.711339412444684e-09,0.0155405123494247,0.01756092465697279,0.007107731462312957,0.018046402464541252,0.009707748958827412,0.0403149942303548,0.016615440336713153,0.011621143823803115,0.029295060796892588,0.018004250933191485,0.007938309734644574,9.930364204927322e-09,0.01740736810584386,0.0041702028469478205,4.430178354796289e-09,0.0035156752823163645
2011-02-03 00:00:00-05:00,0.036215337720882236,2.6060322443341625e-09,0.01432886193775689,1.5259425699706976e-09,0.042837469597806814,1.1550465589072864e-09,2.381494567485651e-09,0.008959212905428912,0.020877258730913433,0.03125763299199019,0.0026679171460905963,0.004369169459944229,3.2501071328239114e-09,0.0018286918617783678,0.043501475260095804,2.9855896332472716e-09,0.0021509073740894656,0.0015111570191351088,0.019435151471304892,0.04159688981234825,1.7897632846081047e-09,0.023772306589303613,0.015403706045502065,0.024870391438798753,0.011596322070511917,0.04361967161548006,2.5426349868771645e-09,6.247817622988372e-10,0.01803780947585037,0.014005492505371813,0.015337909537755011,0.0059990692981338415,0.014206884334410821,1.8308758817553197e-09,0.012183423790372716,4.776636546308317e-10,0.000777651536899647,0.011042441392257536,2.84443972383815e-09,0.002491826059953885,0.0024918136306096603,9.80332893184868e-10,0.01548630588100982,0.02418024960545048,0.01663814874477574,0.0016929879767364395,1.5841550818681097e-09,0.0015489750392809359,0.008561689696366039,0.012271761729260049,0.00027278236392996066,0.0017031246564849127,0.001023912437055434,2.030296126455422e-09,0.007237636424005463,0.0038529410140560943,2.7802929396540474e-09,0.014056012063744456,0.001356295184360367,0.014689068857687141,2.7172582586882502e-09,1.1186276725888564e-09,1.7111732525259397e-09,0.006442033945534118,0.0452214371956205,0.015571529630250868,0.022787631759341044,0.02049506218699431,0.001978732205983405,7.92076688039735e-10,9.728936334580523e-10,0.014485214529528877,0.02011269869275103,0.009544308137400448,0.021505046436570772,1.3633144953052863e-09,0.011476898404022941,0.02102407858017718,0.007938841722059109,6.104420953840017e-10,0.004757037444751271,0.04523043606719847,0.02685267878607694,0.013478513181471582,0.02522918312029703,0.013377017954626775,0.0012170651523633225,2.751507172394718e-09,0.022301081645305667,0.002980993362803466,0.00012435989180160117,0.013922332238877202
2011-03-07 00:00:00-05:00,0.03699037344355965,1.94029990777635e-08,0.01752284675503732,1.659968472907435e-08,0.03191090872974206,1.3840216276681892e-08,2.007315085044569e-08,0.011228549240531032,0.016344161568271474,0.03835595784291645,1.3766846729916655e-08,1.4575854403004334e-08,2.1088502238785385e-08,1.6543549841671316e-08,0.038685331183156146,1.9428859282217974e-08,0.003908608876106154,1.6535867007920007e-08,0.013873692582850445,0.03958892529874576,1.8697734848277733e-08,0.02858775511509151,0.013309542041988991,0.037307773214599896,0.012188043925927669,0.03884372336249775,2.0214422717211272e-08,1.8588167273082818e-08,0.02611838384610551,0.017151169746402833,0.01758559886372977,0.008087517564399183,0.012798797704048737,1.8850836865532264e-08,1.3678111177646618e-08,1.634203341087662e-08,1.5064533574894645e-08,0.013481385361008487,2.0955385557284802e-08,1.4154948544961824e-08,1.4154944432077744e-08,1.7781246442051478e-08,0.009635648919773771,0.020475391236382093,0.017074069699531534,1.4507056731599158e-08,1.727193103195449e-08,1.5415661872985856e-08,0.013686326182926893,0.014901670798992685,1.5569227683143664e-08,1.6359155956099425e-08,0.001521909710068263,1.5093962503017478e-08,0.013398563895086943,0.004997292480895817,2.0678134333039605e-08,0.005490874282199647,0.005491246617140378,0.018742609277323744,2.007447265099848e-08,1.8393329182529142e-08,1.9693355273014687e-08,0.010672806815035024,0.04035392376818371,0.018364389943012087,0.006698011326875783,0.01798873623577217,1.648191200877403e-08,0.008228459942368944,1.690433362099499e-08,0.0176559902249314,0.03134548511149499,0.008179503831460273,0.02407547281468386,1.6754006757806074e-08,0.014511763860420242,0.020105616289901148,0.01214630898208275,1.736610164390641e-08,0.00534359275206171,0.04022665790870197,0.02728242222515591,0.019896615217743677,0.021914701644197863,0.012562482816206385,1.4690723579976977e-08,2.030964765230936e-08,0.024972929393396515,1.4449698226200613e-08,1.76339932656022e-08,0.018188811467405162
2011-04-05 00:00:00-04:00,0.028615778625885314,3.4875053208486625e-08,0.025115027464857262,5.1256720631009056e-08,0.005628755313878513,7.429153285367366e-08,4.914096797547307e-08,0.014815127037966492,0.02177581776516748,0.03128901806784327,3.8363534180836805e-08,3.925117667858577e-08,5.570516642122736e-08,4.335788413641178e-08,0.0376142745281137,3.817465165940275e-08,0.004438739692878651,3.535967292651448e-08,3.773956896105378e-08,0.038518075914182666,3.5615820445270683e-08,0.025215429964400755,0.01158552755765247,0.03687270656889648,0.01618563448288346,0.037721497516946687,5.3961654538580353e-08,4.203678726527127e-08,0.030278450395632137,0.01987643418361217,0.013607035667189732,0.013398297001167653,0.01063083573311514,3.736181838000419e-08,0.011814211463854701,4.193130253644049e-08,4.524029801191871e-08,0.006139207567586983,4.790314362582583e-08,4.799201843678148e-08,4.799206421627289e-08,4.9899066635990205e-08,0.011808015739405726,0.021639537711431484,0.021292806903102236,5.424540387724973e-08,3.8299604449301915e-08,3.9128468696742126e-08,0.021650217600481234,0.016789327477895803,3.173021661360243e-08,3.2523278407532686e-08,0.0026750871407679737,4.216085141459524e-08,0.011965518260180623,0.006129061329573191,5.035460653858711e-08,4.077653383071349e-08,0.008373651519370648,0.02389800042528872,4.257587737025125e-08,4.959945290084118e-08,5.026861233342306e-08,0.01388768201803036,0.039585286718176446,0.0014743375509406482,5.966106136980247e-08,0.022643966612453468,3.1336314523340786e-08,0.0188872008245289,0.00030258462223194116,0.021363642816717276,0.019069608759973558,0.010162555279764353,0.03345020531733527,4.9056553684112175e-08,0.014751970374119775,0.015605091748006547,0.020309772878350976,4.2508622864748614e-08,0.0029199124300376294,0.03908382963439232,0.026037408623598945,0.02726095010776961,0.023624959418106523,0.012339918602635664,4.346355712752017e-08,5.5209207650042946e-08,0.02977795824202929,4.2731108892945715e-08,3.354032734615915e-08,0.02010227516973433
2011-05-05 00:00:00-04:00,0.02166205624322886,0.002973212038263668,0.021878370651277703,2.451728004686225e-09,2.4805444950166367e-09,2.5784608936375803e-09,2.150962668741855e-09,0.015050790072601409,0.030341847455460758,0.039558907150560915,0.0022591034241431175,0.0019437899990645995,3.7209143620433645e-09,3.149652281234923e-09,0.03813496062468692,0.0033949643031985634,0.012421471919074445,1.8989438763785987e-09,1.8200038534044183e-09,0.03911747899720665,0.0006164476545503526,0.019962190888628977,0.008584697470325631,0.020326772013342587,0.021846522090468747,0.030269192246321252,3.539639662569891e-09,2.272017990959832e-09,0.021268651697404467,0.01918800319015929,0.010391283728065243,0.011022074307029794,0.0059108633985290445,2.2660159361204883e-09,0.008684032303810629,2.152135426488785e-09,2.4451494574251605e-09,0.003929020010023025,2.156712353436026e-09,2.0254913488741342e-09,2.025490913223287e-09,2.0379284926473815e-09,1.6705607673231958e-09,0.019280137707129386,0.02269513294052271,0.00017936455507916807,1.8427752760618289e-09,1.848795273607538e-09,0.01921808504232215,0.016956786805304772,0.007804727500557079,2.6343155074865465e-09,2.6585773488786877e-09,0.00845093899306448,0.007777461864211486,0.010455170437669628,2.2989395989722027e-09,2.073103343701929e-09,0.004560529677324928,0.023046926697672106,7.282315269879895e-05,3.6027159672533333e-09,3.465572023640401e-09,0.009127374484191562,0.040556257240321886,0.002376874188603211,0.012640160027765744,0.02564922710661051,0.003882625862942534,0.013584943879952148,0.0042929037780998665,0.032112388791403386,0.032011241647952784,0.012409383125129137,0.024148069036724763,2.8916491397887843e-09,0.013838657823958732,0.019252904932631588,0.021993672813130423,3.3891100574176397e-09,0.0005825725572761142,0.03966433651507999,0.021775939039417682,0.04217366865163596,0.021454129127524434,0.003839256366082841,2.782342281883894e-09,3.1282404217401065e-09,0.03235096165250193,3.7204224409886847e-09,1.8683540225454657e-09,0.01904758101188334
2011-06-06 00:00:00-04:00,0.0151408839035968,1.5328546381869603e-08,0.03093160410256848,2.229357035499331e-08,2.9274973854329955e-08,2.7894977069403096e-08,1.9382310829906134e-08,0.006730921861381213,0.027150441811511727,0.034876390567523376,0.011002042150082493,0.006295535291793329,2.972564803350095e-08,2.259597156282725e-08,0.03462267973550294,0.005779332149555081,0.014704258738030796,1.965609910684565e-08,2.269158542984168e-08,0.03514010165777189,1.6301746058359072e-08,0.018062883707531948,0.011899831271269581,0.02715681038474795,0.021285098278395337,0.032540910708319284,2.8407038257901008e-08,1.6453550588448574e-08,0.024982483895496916,0.013961150548329799,0.0008016703916498064,0.009512610866546773,1.56189415267484e-08,0.0012801216534968588,0.0022972518249278857,1.7465265373985474e-08,1.8644690574847578e-08,0.004880588048782299,0.0015426789215737902,2.227393304003429e-08,2.227392722552909e-08,2.742843200324427e-08,1.8748371484344268e-08,0.020700109112712698,0.0159135225414855,2.0472968112719237e-08,0.003515935295429454,1.8851466002159677e-08,0.015386181241336012,0.019486574930070687,0.006093339189782386,2.2768731672550606e-08,2.454561631710883e-08,0.020244006068978408,0.009085807804100794,0.009040625629869063,2.1118776661301403e-08,2.0098821596879868e-08,0.004933113621767202,0.027482528970529697,1.6444149353109e-08,2.896138894698227e-08,2.819416888741834e-08,0.003805357328904566,0.03774369492161366,1.537636655543329e-08,0.024952264384953345,0.02447360027164033,0.001421985660104989,0.026071871037984487,1.6793634389060987e-08,0.03925256813677118,0.03650590061734124,0.01188136857310155,0.016343658584626653,2.3041543222590953e-08,0.013132196717987868,0.02329506734452736,0.01954714174101187,2.7406226063804434e-08,0.008724789162945794,0.03571736468918672,0.019768245738433336,0.03650442905900245,0.02495461269100503,0.0034907368932407556,2.0537814625456095e-08,1.8680790520293584e-08,0.02774283427988247,2.810203933197354e-08,1.7969737832393968e-08,0.020209503128443527
2011-07-06 00:00:00-04:00,0.013148417269605646,1.4230572145183328e-08,0.02842273948980783,1.4575399030759958e-08,2.167581852464341e-08,2.3779178447248538e-08,1.6942073135682175e-08,1.4331718333332553e-08,0.038039472173153885,0.03846463580271366,0.009266241617427737,0.00034325729560971544,2.4052133498318213e-08,2.1747375121826896e-08,0.037618230975793365,0.009829644863580286,0.000716400286726866,2.3137959696825983e-08,1.8389457921686702e-08,0.03769698269452794,1.5822506497806316e-08,0.0177862003019789,0.008410963618714537,0.02552150415305645,0.021933851798185494,0.03159749536369308,2.3392631919717554e-08,0.009113750319550222,0.026227532622836336,0.01985217018514894,0.0036586951415068254,0.003332204888323667,0.008516538699015495,1.4507492153367687e-08,0.00995742749907641,0.00859012816865254,0.0063380023759276325,0.012315882014884313,1.4346022285159439e-08,1.3304872852798751e-08,1.3304884419326227e-08,2.2288982932573957e-08,0.011332949079640605,0.023013430056709517,0.016681502591841653,1.4543298165780108e-08,1.4128848643994235e-08,1.7358410313154464e-08,0.014189943545636838,0.01513833534638457,1.529316600066015e-08,1.6863766697583674e-08,1.4501073217554518e-08,0.02397152123494624,0.010074279736306504,0.008349497916328098,1.999099641116e-08,1.5753894375261208e-08,0.002835723689076179,0.013154482869595389,1.9927559379833218e-08,2.3610231279414175e-08,1.78175374836489e-08,0.0009362094785490447,0.0401763177789328,0.012004808508759323,0.02069759846114274,0.018152548986573997,1.5008842270307594e-08,0.021105180227987987,1.7213561551618213e-08,0.02055280167770089,0.03633076471013105,0.013832995387466431,0.03418784759525199,1.55879311031505e-08,0.005813394515605129,0.024497351527610928,0.01460605577398539,2.2487782644308214e-08,0.007506619775214127,0.03863532359353092,0.015398581647343548,0.03920413899835254,0.02445510714508644,0.007807192342484532,1.5954668391460353e-08,0.0004114137308708253,0.021253211144324633,1.7831161477866572e-08,1.672873022036844e-08,0.016993880577191058
2011-08-04 00:00:00-04:00,0.03487958321385723,6.141744553138108e-09,0.036516121867314705,1.036876422535072e-08,1.2009821721363019e-08,9.64761008942388e-09,8.810944330776648e-09,0.007876671663428382,0.03902066983851296,0.03209566196190857,0.005628668949909481,8.297312532565052e-09,1.215035010310672e-08,8.893106164270056e-09,0.03911033035747939,0.0029757126577878903,0.008774921538919017,1.0263937984477438e-08,1.1115218678163242e-08,0.02514311444635169,0.006727788798699354,0.011948813995669529,0.0036426438520594795,0.018906920599682624,0.02651110846886624,0.025284269808152994,1.1740116440555911e-08,0.013287447905133646,0.024613242851800256,0.010798326125381296,0.0020333018381861745,0.007722316967691529,8.50290523906002e-09,0.0036757079066642062,1.1600436861357361e-08,7.94292877077069e-09,0.0001806812193715264,0.002022272823919842,0.006455032271064211,0.010622111069703686,0.010622094419754145,1.168659546369388e-08,0.011016223729566333,0.011719750611942198,0.02820984281378644,0.002666183752138772,0.00519709959342163,8.608093473113747e-09,0.018030906346434408,0.01083473171887569,0.002572269758655642,6.951956133898101e-09,7.852118780405323e-09,0.04033063829030954,0.018514192634643233,0.014508604939323839,9.895546476807023e-09,9.453711018517067e-09,7.697227307405454e-09,0.01928321777062739,8.404593850760348e-09,1.2159842750607933e-08,0.0010767756976579192,0.00021309706773076092,0.04087593174245371,0.011886547814837427,0.037726850518798066,0.014849095898010771,7.129206898548442e-09,0.007885839392896773,0.001383389065454661,0.029471494310834883,0.029094910769522017,0.004678672885372835,0.040151289557851,8.599337664925964e-09,0.011526686070398563,0.017491404869517856,0.013658066555089292,7.989497708125851e-09,0.01584444180174336,0.006142016221939788,0.010106163663225563,0.03196590582452215,0.020123112623618978,6.918771441478481e-09,6.2077475525215474e-09,0.013288726986269712,0.021677541394049073,8.489137432570175e-09,6.748662037232827e-09,0.018922567518036174
2011-09-02 00:00:00-04:00,0.04069615637281567,0.0013508646074505972,0.032020265970356364,4.2811089623900114e-08,4.0434276532470956e-08,0.0003571534604846483,2.0296718656206528e-08,0.005505190471808373,0.03976685009026171,0.036569167368662045,0.01419067521839114,2.654495999587771e-08,4.5446077373455334e-08,3.824222328570135e-08,0.04032092222283159,2.785339637749134e-08,0.013184903456737214,3.7379269324150155e-08,4.6921342894597676e-08,0.020167040036761636,0.020616423865499774,0.013513774801130925,0.004554024598987766,0.021453085401432693,0.030416338691839923,4.1049410656589465e-08,4.031192476295445e-08,0.02131344114330415,0.023601789268654617,0.006832388725816321,2.9554110365694084e-08,0.011270006091069814,3.45628319257567e-08,0.004039459401572135,4.1144577678227126e-08,3.3147305776450427e-08,0.0012486148558550777,0.0006964620369380213,0.01319461452223467,0.006436894933810924,0.006436896292848149,3.8275843309277555e-08,0.007842870710107265,0.004187411275489914,0.03128570085780737,0.006777965088833717,0.011351309537019037,3.102853681020346e-08,0.02206410726254297,0.008652468157916138,0.009892063577112264,0.002146697752722495,3.374561299870279e-08,0.03914517355411958,0.020331869454988008,0.01570438701504008,0.0028967933598201667,4.292498698906649e-08,2.7955478724318984e-08,0.022472720610201207,2.76701738382143e-08,4.18485016438921e-08,0.004844629799249588,0.0024639280010045343,0.041713431488817454,0.012233982492657234,0.023203546976601753,0.014206708308004497,2.421552869751367e-08,0.013330684069974928,0.005276189772716683,0.03057030559003631,0.01962761121421926,0.00204141164767139,0.04024759052453048,3.7874004713810255e-08,0.014715975808360097,0.018233056589419667,0.006238317075501755,2.629632721812189e-08,0.014529877601166601,0.0035066739155647374,2.7166149982908164e-08,0.03465211722514476,0.012254775743135571,2.6472856256845895e-08,2.9311525863019095e-08,0.014395079695658022,0.02114934619241866,2.8787754392455376e-08,2.1470315743776584e-08,0.016058807753324668
2011-10-04 00:00:00-04:00,0.040571333697363945,0.00521895512620827,0.022630243131193165,1.75801433532847e-08,3.748318322132384e-08,3.640836422976028e-08,0.004228631043799544,0.007807052009830306,0.03789047534117435,0.035983340924007415,0.01700908494891733,1.8342780842407595e-08,3.915828565486195e-08,3.288530167527517e-08,0.03821452563227456,2.219307426010836e-08,0.031023811638179254,2.0766917198480704e-08,3.87072210785197e-08,1.7509375434707425e-08,0.028255386673221597,0.02195940149124873,1.4224177125477036e-08,0.015088247839529901,0.035220173583343624,1.3271198986562996e-08,3.0525467264662456e-08,0.01200599459681658,0.019118451570230698,0.0035022529295136184,1.8573477521786497e-08,0.02709694159097174,2.5665488415843608e-08,0.008450332024566472,3.023116671651896e-08,2.675758486375621e-08,1.6150348816316284e-08,1.588570876410582e-08,0.012434623513016498,1.4382983359778685e-08,1.4382981157751052e-08,3.574832842492822e-08,0.006473951101715667,1.353296511630015e-08,0.03718814490107619,0.01973431260876269,0.01173449851348537,2.8834268937563175e-08,0.022497205742065183,0.009825148333404945,0.013132168705498925,0.013809076317032341,1.909804892073679e-08,0.03580283964896507,0.02756222289827562,0.019927320561646283,0.0009629468874307522,3.350403194813024e-08,2.1319001054154093e-08,0.027705290440711763,1.646610061502236e-08,3.8629374658235366e-08,0.009949466332756047,0.008219375907415994,2.698188781973429e-08,0.008883475670027136,0.0031402775217773725,0.005391858938691236,1.3630742854806412e-08,0.012291356832217618,0.0174817262891794,0.024714752667752495,0.013110014937765514,0.0025712444240605903,0.03737334876557392,2.5400443505493157e-08,0.02881718719457715,0.02066061257907782,0.012289970711906387,1.544164578843831e-08,0.005874104880291531,2.9140373487152436e-08,0.001905911246115061,0.02977659498423283,0.004362669146520834,0.0004263499114214015,0.007765324211305651,0.02059984412360623,0.024674774339912067,1.7584459794731923e-08,0.00692333109777186,0.02273120486720739
