Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-06-01 00:00:00-04:00,0.7709128154994379,0.7788486128102456,0.7709128154994379,0.7731800675392151,314400,0.0,0.0
1972-06-02 00:00:00-04:00,0.7731800675392151,0.775447527164786,0.7709128154994379,0.7731800675392151,1396800,0.0,0.0
1972-06-05 00:00:00-04:00,0.7731802320868973,0.7743140659338814,0.7686455194564747,0.7697791457176208,372000,0.0,0.0
1972-06-06 00:00:00-04:00,0.770912230014801,0.7754469382361748,0.770912230014801,0.770912230014801,177600,0.0,0.0
1972-06-07 00:00:00-04:00,0.7675109548975496,0.7675109548975496,0.7573077082633972,0.7573077082633972,379200,0.0,0.0
1972-06-08 00:00:00-04:00,0.757308294282836,0.7641104639692514,0.757308294282836,0.7595755457878113,552000,0.0,0.0
1972-06-09 00:00:00-04:00,0.7595753882499789,0.7618428468704224,0.7550406785947936,0.7618428468704224,177600,0.0,0.0
1972-06-12 00:00:00-04:00,0.7618428468704224,0.7641103054908659,0.7550406785947936,0.7618428468704224,506400,0.0,0.0
1972-06-13 00:00:00-04:00,0.7618428468704224,0.7641103054908659,0.7573081372152372,0.7618428468704224,288000,0.0,0.0
1972-06-14 00:00:00-04:00,0.7618430048785314,0.7652440897217391,0.7595755457878113,0.7595755457878113,789600,0.0,0.0
1972-06-15 00:00:00-04:00,0.759575587152501,0.767511590609325,0.759575587152501,0.7641105055809021,220800,0.0,0.0
1972-06-16 00:00:00-04:00,0.7641108205938575,0.7663780731570013,0.7527737274347714,0.7539075613021851,96000,0.0,0.0
1972-06-19 00:00:00-04:00,0.7539068931658726,0.7652437686920166,0.7505058097494637,0.7652437686920166,124800,0.0,0.0
1972-06-20 00:00:00-04:00,0.7663775347270293,0.7709124518389266,0.7663775347270293,0.7675113677978516,206400,0.0,0.0
1972-06-21 00:00:00-04:00,0.7686451013953115,0.777714729309082,0.7686451013953115,0.777714729309082,232800,0.0,0.0
1972-06-22 00:00:00-04:00,0.7777150668995378,0.7777150668995378,0.7731801471812728,0.7754476070404053,336000,0.0,0.0
1972-06-23 00:00:00-04:00,0.7754476921950276,0.7799824048254502,0.7686455194564747,0.7697791457176208,242400,0.0,0.0
1972-06-26 00:00:00-04:00,0.7697788919114071,0.7697788919114071,0.7663778066635132,0.7663778066635132,237600,0.0,0.0
1972-06-27 00:00:00-04:00,0.7686453611315085,0.7754475324689555,0.7686453611315085,0.7720464468002319,285600,0.0,0.0
1972-06-28 00:00:00-04:00,0.7709125666397327,0.7709125666397327,0.7663776488525159,0.7686451077461243,139200,0.0,0.0
