Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-12-31 00:00:00-05:00,0.2784550868254979,0.2813258158508577,0.2755844295024872,0.2755844295024872,220985,0.0,0.0
1982-01-04 00:00:00-05:00,0.27845511756817565,0.2813258469104767,0.2755844599282316,0.2813258469104767,365035,0.0,0.0
1982-01-05 00:00:00-05:00,0.2870671040932907,0.2956791295847443,0.27558442136360606,0.27845507860183716,666558,0.0,0.0
1982-01-06 00:00:00-05:00,0.27845507860183716,0.28132580754241526,0.27558442136360606,0.27845507860183716,500900,0.0,0.0
1982-01-07 00:00:00-05:00,0.2784550868254979,0.2784550868254979,0.2755844295024872,0.2755844295024872,171550,0.0,0.0
1982-01-08 00:00:00-05:00,0.27845511756817565,0.2813258469104767,0.2755844599282316,0.2813258469104767,261581,0.0,0.0
1982-01-11 00:00:00-05:00,0.2813258469104767,0.2813258469104767,0.27845511756817565,0.2813258469104767,386315,0.0,0.0
1982-01-12 00:00:00-05:00,0.2784550868254979,0.2784550868254979,0.2755844295024872,0.2755844295024872,311344,0.0,0.0
1982-01-13 00:00:00-05:00,0.2784551865114975,0.2813259165645688,0.27271386981010437,0.27271386981010437,436733,0.0,0.0
1982-01-14 00:00:00-05:00,0.2755845281608009,0.2755845281608009,0.27271386981010437,0.27271386981010437,189556,0.0,0.0
1982-01-15 00:00:00-05:00,0.27558442136360606,0.27845507860183716,0.2727137641253749,0.27845507860183716,271403,0.0,0.0
1982-01-18 00:00:00-05:00,0.27845507860183716,0.28132580754241526,0.27558442136360606,0.27845507860183716,391226,0.0,0.0
1982-01-19 00:00:00-05:00,0.27845507860183716,0.28132580754241526,0.27558442136360606,0.27845507860183716,282207,0.0,0.0
1982-01-20 00:00:00-05:00,0.2784550868254979,0.2784550868254979,0.2755844295024872,0.2755844295024872,357833,0.0,0.0
1982-01-21 00:00:00-05:00,0.27845511756817565,0.2813258469104767,0.2755844599282316,0.2813258469104767,941889,0.0,0.0
1982-01-22 00:00:00-05:00,0.2813258469104767,0.2841964866248315,0.2755844599282316,0.2813258469104767,422982,0.0,0.0
1982-01-25 00:00:00-05:00,0.2813258469104767,0.2841964866248315,0.27845511756817565,0.2813258469104767,315600,0.0,0.0
1982-01-26 00:00:00-05:00,0.2790695504237491,0.2820383608341217,0.27610068439788765,0.2820383608341217,642658,0.123707,0.0
1982-01-27 00:00:00-05:00,0.2790695311517239,0.28203834135707595,0.27610066533088684,0.27610066533088684,1529219,0.0,0.0
1982-01-28 00:00:00-05:00,0.27313187398751504,0.28500717124449426,0.2612565767305358,0.2820383608341217,1475201,0.0,0.0
1982-01-29 00:00:00-05:00,0.285007097681648,0.28797590732574463,0.2820382880375513,0.28797590732574463,331969,0.0,0.0
1982-02-01 00:00:00-05:00,0.2850070722359363,0.2879758816149747,0.2790694534778595,0.2790694534778595,311017,0.0,0.0
1982-02-02 00:00:00-05:00,0.2820383608341217,0.28500717124449426,0.2790695504237491,0.2820383608341217,300213,0.0,0.0
1982-02-03 00:00:00-05:00,0.2820383608341217,0.28500717124449426,0.2790695504237491,0.2820383608341217,252742,0.0,0.0
1982-02-04 00:00:00-05:00,0.2820383608341217,0.2820383608341217,0.2790695504237491,0.2820383608341217,241283,0.0,0.0
1982-02-05 00:00:00-05:00,0.282038309310748,0.285007119178772,0.2790694994427241,0.285007119178772,215092,0.0,0.0
1982-02-08 00:00:00-05:00,0.28203826285689787,0.2850070722359363,0.2790694534778595,0.2790694534778595,295629,0.0,0.0
1982-02-09 00:00:00-05:00,0.2790694534778595,0.28203826285689787,0.27610058848335156,0.2790694534778595,223277,0.0,0.0
1982-02-10 00:00:00-05:00,0.28203826285689787,0.28203826285689787,0.2790694534778595,0.2790694534778595,171878,0.0,0.0
1982-02-11 00:00:00-05:00,0.2790694534778595,0.28203826285689787,0.27610058848335156,0.2790694534778595,318219,0.0,0.0
1982-02-12 00:00:00-05:00,0.2790694534778595,0.28203826285689787,0.27610058848335156,0.2790694534778595,140449,0.0,0.0
1982-02-16 00:00:00-05:00,0.27610066533088684,0.2790695311517239,0.2701630449201827,0.27610066533088684,382714,0.0,0.0
1982-02-17 00:00:00-05:00,0.2790695311517239,0.2790695311517239,0.27610066533088684,0.27610066533088684,218039,0.0,0.0
1982-02-18 00:00:00-05:00,0.27610066533088684,0.2790695311517239,0.2731318551255348,0.27610066533088684,1139303,0.0,0.0
1982-02-19 00:00:00-05:00,0.27610066533088684,0.27610066533088684,0.2731318551255348,0.27610066533088684,320183,0.0,0.0
1982-02-22 00:00:00-05:00,0.2761005671239936,0.2790694318888278,0.27313175797462463,0.27313175797462463,428221,0.0,0.0
1982-02-23 00:00:00-05:00,0.27610066533088684,0.2790695311517239,0.2731318551255348,0.27610066533088684,576199,0.0,0.0
1982-02-24 00:00:00-05:00,0.282038309310748,0.285007119178772,0.27610063395922146,0.285007119178772,1475201,0.0,0.0
1982-02-25 00:00:00-05:00,0.285007119178772,0.2879759290467959,0.282038309310748,0.285007119178772,519561,0.0,0.0
1982-02-26 00:00:00-05:00,0.285007097681648,0.28797590732574463,0.2820382880375513,0.28797590732574463,217712,0.0,0.0
1982-03-01 00:00:00-05:00,0.28797590732574463,0.28797590732574463,0.285007097681648,0.28797590732574463,234736,0.0,0.0
1982-03-02 00:00:00-05:00,0.29094481468200684,0.2939136060279991,0.2879759306435496,0.29094481468200684,697332,0.0,0.0
1982-03-03 00:00:00-05:00,0.29094481468200684,0.2939136060279991,0.2879759306435496,0.29094481468200684,506138,0.0,0.0
1982-03-04 00:00:00-05:00,0.2909449000191767,0.29391369223594666,0.28500720435464627,0.29391369223594666,1009003,0.0,0.0
1982-03-05 00:00:00-05:00,0.29391369223594666,0.29391369223594666,0.2909449000191767,0.29391369223594666,839745,0.0,0.0
1982-03-08 00:00:00-05:00,0.2939136060279991,0.2968824159124843,0.2879759306435496,0.29094481468200684,484531,0.0,0.0
