Date,Yield_Level,Yield_Change,Policy_Tone_Raw,Yield_Change_MA21,Policy_Tone_Smoothed,Policy_Tone_Zscore,Policy_Tone,Regime
2018-01-23,2.624000072479248,-0.0409998893737793,0.0409998893737793,0.006047623498099191,-0.006047623498099191,1.2506811937648095,0.4168937312549365,Dovish
2018-01-24,2.6540000438690186,0.029999971389770508,-0.029999971389770508,0.008238099870227632,-0.008238099870227632,-0.8800277663151421,-0.29334258877171404,Neutral
2018-01-25,2.621000051498413,-0.03299999237060547,0.03299999237060547,0.006476197923932757,-0.006476197923932757,1.0064941674586505,0.33549805581955017,Dovish
2018-01-26,2.6619999408721924,0.0409998893737793,-0.0409998893737793,0.009285711106799897,-0.009285711106799897,-1.2144294805590456,-0.4048098268530152,Hawkish
2018-01-29,2.6989998817443848,0.03699994087219238,-0.03699994087219238,0.013571421305338541,-0.013571421305338541,-1.0854547151601066,-0.3618182383867022,Hawkish
2018-01-30,2.7260000705718994,0.02700018882751465,-0.02700018882751465,0.01400000708443778,-0.01400000708443778,-0.7811390206025814,-0.26037967353419383,Neutral
2018-01-31,2.7200000286102295,-0.006000041961669922,0.006000041961669922,0.015000002724783761,-0.015000002724783761,0.21243873621621648,0.07081291207207216,Neutral
2018-02-01,2.7730000019073486,0.05299997329711914,-0.05299997329711914,0.014666670844668434,-0.014666670844668434,-1.5512718334253222,-0.517090611141774,Hawkish
2018-02-02,2.8540000915527344,0.08100008964538574,-0.08100008964538574,0.019380955469040645,-0.019380955469040645,-2.353099631936792,-0.7843665439789307,Hawkish
2018-02-05,2.7939999103546143,-0.06000018119812012,0.06000018119812012,0.01623808769952683,-0.01623808769952683,1.8014582184980101,0.6004860728326701,Dovish
2018-02-06,2.7679998874664307,-0.026000022888183594,0.026000022888183594,0.01390475318545387,-0.01390475318545387,0.8145904974489815,0.27153016581632716,Neutral
2018-02-07,2.8440001010894775,0.07600021362304688,-0.07600021362304688,0.017333337238856723,-0.017333337238856723,-2.186383557510314,-0.7287945191701047,Hawkish
2018-02-08,2.8510000705718994,0.006999969482421875,-0.006999969482421875,0.014523812702723913,-0.014523812702723913,-0.14820979848085486,-0.04940326616028495,Neutral
2018-02-09,2.8289999961853027,-0.02200007438659668,0.02200007438659668,0.01328571637471517,-0.01328571637471517,0.7024309886097049,0.23414366286990163,Neutral
2018-02-12,2.8570001125335693,0.0280001163482666,-0.0280001163482666,0.015523819696335565,-0.015523819696335565,-0.7757287135649911,-0.258576237854997,Neutral
2018-02-13,2.8399999141693115,-0.017000198364257812,0.017000198364257812,0.013714279447283064,-0.013714279447283064,0.5507595728764054,0.18358652429213515,Neutral
2018-02-14,2.9130001068115234,0.07300019264221191,-0.07300019264221191,0.017571437926519485,-0.017571437926519485,-2.09402443881127,-0.6980081462704234,Hawkish
2018-02-15,2.8910000324249268,-0.02200007438659668,0.02200007438659668,0.014904760179065522,-0.014904760179065522,0.6924521728054822,0.23081739093516074,Neutral
2018-02-16,2.877000093460083,-0.01399993896484375,0.01399993896484375,0.012666668210710798,-0.012666668210710798,0.46369970947760886,0.1545665698258696,Neutral
2018-02-20,2.8929998874664307,0.015999794006347656,-0.015999794006347656,0.012190466835385277,-0.012190466835385277,-0.41822731586423495,-0.13940910528807832,Neutral
2018-02-21,2.943000078201294,0.05000019073486328,-0.05000019073486328,0.013238100778488885,-0.013238100778488885,-1.4123874784752417,-0.4707958261584139,Hawkish
2018-02-22,2.9170000553131104,-0.026000022888183594,0.026000022888183594,0.013952380134945824,-0.013952380134945824,0.8231805654896779,0.27439352182989263,Neutral
2018-02-23,2.871000051498413,-0.046000003814697266,0.046000003814697266,0.010333333696637834,-0.010333333696637834,1.4066176908430872,0.4688725636143624,Dovish
2018-02-26,2.8589999675750732,-0.012000083923339844,0.012000083923339844,0.011333329336983817,-0.011333329336983817,0.4191183995933988,0.1397061331977996,Neutral
2018-02-27,2.9079999923706055,0.04900002479553223,-0.04900002479553223,0.0117142881665911,-0.0117142881665911,-1.388629707916607,-0.46287656930553567,Hawkish
2018-02-28,2.868000030517578,-0.039999961853027344,0.039999961853027344,0.008047626132056826,-0.008047626132056826,1.241814679206059,0.41393822640201966,Dovish
2018-03-01,2.803999900817871,-0.06400012969970703,0.06400012969970703,0.003714277630760556,-0.003714277630760556,1.9529295443101058,0.6509765147700353,Dovish
2018-03-02,2.8570001125335693,0.05300021171569824,-0.05300021171569824,0.00652381352015904,-0.00652381352015904,-1.5345434437803602,-0.5115144812601201,Hawkish
2018-03-05,2.88100004196167,0.023999929428100586,-0.023999929428100586,0.005142859050205776,-0.005142859050205776,-0.6680167304008269,-0.22267224346694228,Neutral
2018-03-06,2.877000093460083,-0.003999948501586914,0.003999948501586914,0.0010952381860642206,-0.0010952381860642206,0.16419081901290117,0.05473027300430039,Neutral
2018-03-07,2.882999897003174,0.00599980354309082,-0.00599980354309082,0.00423809460231236,-0.00423809460231236,-0.13461090745314477,-0.04487030248438159,Neutral
2018-03-08,2.865999937057495,-0.01699995994567871,0.01699995994567871,0.004666669028145927,-0.004666669028145927,0.5441388680984394,0.1813796226994798,Neutral
2018-03-09,2.8940000534057617,0.0280001163482666,-0.0280001163482666,0.0023809501102992465,-0.0023809501102992465,-0.8018330199382459,-0.2672776733127486,Neutral
2018-03-12,2.869999885559082,-0.024000167846679688,0.024000167846679688,0.0009047530946277437,-0.0009047530946277437,0.751089850283805,0.250363283427935,Neutral
2018-03-13,2.8480000495910645,-0.021999835968017578,0.021999835968017578,0.0009047644478934151,-0.0009047644478934151,0.6857560041427837,0.22858533471426123,Neutral
2018-03-14,2.816999912261963,-0.031000137329101562,0.031000137329101562,-0.0019047714415050688,0.0019047714415050688,0.9511344913330204,0.3170448304443401,Dovish
2018-03-15,2.8259999752044678,0.009000062942504883,-0.009000062942504883,-0.0006666637602306548,0.0006666637602306548,-0.23407388247289754,-0.07802462749096585,Neutral
2018-03-16,2.8480000495910645,0.02200007438659668,-0.02200007438659668,-0.0030952408200218564,0.0030952408200218564,-0.6260496452353459,-0.20868321507844864,Neutral
2018-03-19,2.8450000286102295,-0.003000020980834961,0.003000020980834961,-0.002190476372128441,0.002190476372128441,0.13209238326097678,0.04403079442032559,Neutral
2018-03-20,2.878999948501587,0.03399991989135742,-0.03399991989135742,9.523119245256697e-05,-9.523119245256697e-05,-0.9797832514543473,-0.3265944171514491,Hawkish
2018-03-21,2.9070000648498535,0.0280001163482666,-0.0280001163482666,0.0006666751134963263,-0.0006666751134963263,-0.7916539244197439,-0.26388464147324797,Neutral
2018-03-22,2.8320000171661377,-0.07500004768371582,0.07500004768371582,-0.005285717192150298,0.005285717192150298,2.3071367512624814,0.7690455837541604,Dovish
2018-03-23,2.8299999237060547,-0.002000093460083008,0.002000093460083008,-0.004142863409859794,0.004142863409859794,0.1093768806304382,0.036458960210146066,Neutral
2018-03-26,2.8429999351501465,0.013000011444091797,-0.013000011444091797,-0.001333338873726981,0.001333338873726981,-0.33843077496473506,-0.11281025832157836,Neutral
2018-03-27,2.7860000133514404,-0.056999921798706055,0.056999921798706055,-0.0034761882963634675,0.0034761882963634675,1.7569627842989137,0.5856542614329713,Dovish
2018-03-28,2.7750000953674316,-0.010999917984008789,0.010999917984008789,-0.006333328428722564,0.006333328428722564,0.37379044014695884,0.12459681338231961,Neutral
2018-03-29,2.740999937057495,-0.03400015830993652,0.03400015830993652,-0.006047623498099191,0.006047623498099191,1.061642301268584,0.35388076708952804,Dovish
2018-04-02,2.7320001125335693,-0.008999824523925781,0.008999824523925781,-0.003428561346871512,0.003428561346871512,0.30782747861850146,0.10260915953950049,Neutral
2018-04-03,2.7839999198913574,0.051999807357788086,-0.051999807357788086,-0.003476199649629139,0.003476199649629139,-1.5091684309740152,-0.5030561436580051,Hawkish
2018-04-04,2.7880001068115234,0.004000186920166016,-0.004000186920166016,-0.004428568340483166,0.004428568340483166,-0.06792950760830582,-0.02264316920276861,Neutral
2018-04-05,2.8320000171661377,0.04399991035461426,-0.04399991035461426,-0.0021428607759021575,0.0021428607759021575,-1.2598473467159035,-0.41994911557196785,Hawkish
2018-04-06,2.7750000953674316,-0.056999921798706055,0.056999921798706055,-0.0051428476969401045,0.0051428476969401045,1.7452520258831978,0.5817506752943993,Dovish
2018-04-09,2.7860000133514404,0.010999917984008789,-0.010999917984008789,-0.0038095201764787945,0.0038095201764787945,-0.2750515169392676,-0.09168383897975586,Neutral
2018-04-10,2.796999931335449,0.010999917984008789,-0.010999917984008789,-0.004619053431919643,0.004619053431919643,-0.27764522522552315,-0.09254840840850771,Neutral
2018-04-11,2.7899999618530273,-0.006999969482421875,0.006999969482421875,-0.0038095201764787945,0.0038095201764787945,0.25936957330191684,0.08645652443397228,Neutral
2018-04-12,2.8340001106262207,0.04400014877319336,-0.04400014877319336,-0.0006666637602306548,0.0006666637602306548,-1.2534403359497837,-0.41781344531659453,Hawkish
2018-04-13,2.8289999961853027,-0.005000114440917969,0.005000114440917969,0.0005714325677780878,-0.0005714325677780878,0.21297492326059037,0.07099164108686346,Neutral
2018-04-16,2.8320000171661377,0.003000020980834961,-0.003000020980834961,0.0002857162838890439,-0.0002857162838890439,-0.018677083462672106,-0.006225694487557369,Neutral
2018-04-17,2.813999891281128,-0.018000125885009766,0.018000125885009766,-0.001619055157616025,0.001619055157616025,0.6102304440551083,0.20341014801836943,Neutral
2018-04-18,2.867000102996826,0.05300021171569824,-0.05300021171569824,0.0010476225898379372,-0.0010476225898379372,-1.5250745832840789,-0.5083581944280263,Hawkish
2018-04-19,2.9140000343322754,0.04699993133544922,-0.04699993133544922,0.0016666707538423083,-0.0016666707538423083,-1.336366836743717,-0.44545561224790564,Hawkish
2018-04-20,2.9509999752044678,0.03699994087219238,-0.03699994087219238,0.0020952338264102026,-0.0020952338264102026,-1.0343528865070872,-0.3447842955023624,Hawkish
2018-04-23,2.9730000495910645,0.02200007438659668,-0.02200007438659668,0.006714287258329846,-0.006714287258329846,-0.5770033838978176,-0.19233446129927254,Neutral
2018-04-24,2.9830000400543213,0.009999990463256836,-0.009999990463256836,0.007285719826107933,-0.007285719826107933,-0.2176306506605117,-0.07254355022017057,Neutral
2018-04-25,3.0239999294281006,0.0409998893737793,-0.0409998893737793,0.008619047346569243,-0.008619047346569243,-1.1609613649874093,-0.3869871216624698,Hawkish
