Date,AAPL,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DHR,DIS,DUK,EMR,EXC,F,FDX,GD,GE,GILD,GOOG,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2010-01-04 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-05 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-06 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-07 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-08 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-11 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-12 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-13 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-14 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-15 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-19 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-20 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-21 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-22 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-25 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-26 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-27 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-28 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-29 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-01 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-02 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-03 00:00:00-05:00,-0.06906235865871913,0.010817312947442259,-0.01117184649621994,-0.11081155549859967,-0.20408126799514303,-0.19484535089169042,0.023388499979767774,-0.015416349970669763,-0.11053028065444992,-0.06574799574617607,-0.05921270737209894,0.10145205368201626,-0.010197320394883747,0.0129609834052129,-0.06889618947857812,-0.07519467893635778,-0.0440891014730721,0.1229235765568597,-0.008823470624897745,-0.08190827920103161,-0.01905254786966415,-0.05892769712523205,-0.06402033544997976,-0.04925820266963665,-0.016664051319276618,-0.12296171329355177,-0.06561327117618221,-0.014425294980343506,-0.07399433633160057,-0.03020646192787091,-0.041160113342703974,-0.019446166209083238,0.07404838879514597,-0.06485237483953787,0.13229619567790563,-0.015937922752909506,0.0189495147571086,0.07961193984814297,0.09792131268402438,-0.13710404268099508,-0.13710399486270564,-0.09157629935279388,-0.0069762408250763075,-0.028252926988321825,-0.051264759929159465,-0.04993190321742569,-0.01623403466542639,-0.05974369771159871,-0.03804337956738579,-0.057258396357157015,-0.014237289346788362,-0.002081858096064093,-0.04161784764920784,-0.035488461019276274,0.03870689457330334,0.03827952044625582,0.006885037847889963,-0.041322473981672325,-0.018308753648692555,-0.0005054865154757726,0.04620394004358741,-0.09604947381699391,-0.0749598678432224,-0.07230004944667257,0.1583769530370791,-0.02065770379268872,-0.08707435758832283,-0.042334742617457066,0.0008162444195329854,-0.0070870248592109775,0.032392354325557315,-0.04822675574494595,-0.1557306555671707,-0.04732660337452488,-0.026898215583281093,-0.08139550824101316,-0.02461258439586289,-0.07754688769034035,-0.08711897165541482,0.042225087771867065,0.019157865314894718,-0.23713925539056813,-0.103463025664432,0.05677106062988724,-0.036855978592543526,0.011859291833297148,0.06905545653830036,-0.052416887718832905,-0.11022012939158998,0.031807124839347,0.0007376049766261161,-0.036876442905211304
2010-02-04 00:00:00-05:00,-0.10416112907532116,0.003574059433601562,-0.04063268505607509,-0.14482755899145883,-0.22979869724216695,-0.2595262586020981,0.005417748991268789,-0.07152512650342757,-0.13920855439285662,-0.0936842436216786,-0.07681803464665016,0.029385702832443794,-0.08950643778941436,-0.04257493362514264,-0.11718740427428764,-0.11835891058469283,-0.04914800097232297,0.09122331847470355,-0.09915027207485316,-0.12657094419317672,-0.040768031779516156,-0.07287931396859726,-0.138950303551732,-0.0849324767106645,-0.011987129371229588,-0.16201344079445712,-0.057770299258881885,-0.04928593174479978,-0.10361722151564978,-0.057154536630716124,-0.07252250263964177,-0.01917298219420671,0.04260728543304393,-0.0692593231511377,0.009124301532082768,-0.06730562498173798,-0.01110490910786499,0.03283961807093716,0.07420267402386327,-0.1557877914390151,-0.15578772572231536,-0.14454436558866068,-0.03289486095617078,-0.06678203728193022,-0.05999272887333462,-0.08135406256881039,-0.020178196589554553,-0.12202388299317413,-0.051818984141678404,-0.06809126538633115,-0.014776768448167332,-0.021249222232175513,-0.053919885848721316,-0.13214512443842863,0.028250241145800103,-0.013208191074116082,-0.052360310960471,-0.06488934590703355,-0.03987890773266978,-0.01919177654006421,-0.001614106818039196,-0.16732869881211654,-0.10077486725234763,-0.08932318434242714,0.17142322077962469,-0.0536506865891363,-0.1524520193057357,-0.06701504738734021,-0.037754634688151545,-0.024636909444865407,0.011462782072181987,-0.060915768093916745,-0.20594942031968255,-0.05924002316128485,-0.0754556809617779,-0.10801234362434942,-0.01761924992585262,-0.11393180325788177,-0.10235000859793908,0.006977571933866056,-0.008392685134388511,-0.27284100419189916,-0.12197242185968205,0.031130982143564356,-0.08024127450657292,-0.016986822860431183,0.008099224486344703,-0.04682646898360876,-0.12886025579626448,-0.03430413846133151,-0.013409980195629667,-0.06770352741362218
2010-02-05 00:00:00-05:00,-0.07351782582148236,0.0008126249309070577,-0.052360631433067795,-0.12892074991555846,-0.2309541180572362,-0.23197490710394708,0.015671622507392513,-0.0970504010576767,-0.11236295033437371,-0.1018275544153181,-0.08375689518622009,-0.016414665742175094,-0.08480758251741793,-0.03329861313193061,-0.1009676082812131,-0.11028267527502278,-0.04956421360913554,0.11132935175728464,-0.11538475462903186,-0.12328662054223172,-0.0435291304651525,-0.0722020687228705,-0.13354575358138865,-0.09488784933877903,-0.02366632517031453,-0.16525482597098806,-0.02948436151247069,-0.04328157309322356,-0.10611589733381865,-0.05571806540960156,-0.07165319755180766,-0.025672069364404915,0.030586704068470638,-0.08538373933826315,-0.04045728565611406,-0.08528151135276874,-0.032028927583129474,0.022006619015750184,0.036193303690785994,-0.12654133187716154,-0.12654117173839718,-0.1153452351342723,-0.027796848891154968,-0.07321300763126537,-0.04984651804854101,-0.05645449450829121,-0.028083850235125274,-0.12796012372560028,-0.05751829875928671,-0.08346694833906476,-0.026234209680525478,-0.01032540091543277,-0.056827124572221166,-0.13624975669483208,0.03124519841460116,-0.01829466573389027,-0.0807411881338228,-0.07569292877313949,-0.06131252039624091,-0.03534080479746338,-0.024695289658404174,-0.15839884354423606,-0.0893728191350518,-0.10985895588004113,0.14103591393676096,-0.05382578342591926,-0.1408897230481977,-0.03525860823846072,-0.03014951804557353,-0.02528971468687713,0.014628623293036824,-0.06663986480253847,-0.20084057609829398,-0.05257143065884862,-0.0734418436458697,-0.0666323959290469,-0.02761534188372472,-0.05341912645344249,-0.085837934255374,-0.00724938502595629,-0.023072087515571105,-0.21073817142456885,-0.10059435475366307,0.023592406038566827,-0.06475898304603933,-0.011235884006074115,0.010966240372888736,-0.03955321662250311,-0.09962415515399659,-0.02284968683033939,-0.002239630479593524,-0.07455011345120799
